NODE,ISO,NodeType,PricingType,State,County,AvgPrice,MaxPrice,MinPrice,AvgCongestion,MaxCongestion,MinCongestion
BLKCRK_2_SOLAR1-APND,CAISO,NODE,Real Time,,,36.372126,21652.18172,-104.801782,-0.293618,206.752002,-129.790375
BLKDMDBT_7_N002,CAISO,NODE,Real Time,,,36.682222,22715.83887,-24.307847,-1.223317,277.837272,-242.807305
BLL_LNODE10A,CAISO,NODE,Real Time,AZ,Maricopa,36.69944,21969.05813,-323.302305,1.328507,983.078322,-713.013547
BLL_LNODE14A,CAISO,NODE,Real Time,AZ,Maricopa,36.69944,21969.05813,-323.302305,1.328507,983.078322,-713.013547
BLL_LNODE18A,CAISO,NODE,Real Time,AZ,Maricopa,36.78656,22031.3485,-323.72978,1.328507,983.078322,-713.013547
BLL_LNODE20A,CAISO,NODE,Real Time,AZ,Maricopa,36.78656,22031.3485,-323.72978,1.328507,983.078322,-713.013547
BLL_LNODE21A,CAISO,NODE,Real Time,AZ,Maricopa,36.78656,22031.3485,-323.72978,1.328507,983.078322,-713.013547
BLL_LNODE22A,CAISO,NODE,Real Time,AZ,Maricopa,36.78656,22031.3485,-323.72978,1.328507,983.078322,-713.013547
BLL_LNODER9A,CAISO,NODE,Real Time,AZ,Maricopa,36.69944,21969.05813,-323.302305,1.328507,983.078322,-713.013547
BLLEHVN_6_N001,CAISO,NODE,Real Time,CA,San Mateo,37.835175,23169.53109,-23.366387,-1.193557,134.184977,-245.014647
BLLEHVN_6_N002,CAISO,NODE,Real Time,CA,San Mateo,37.835175,23169.53109,-23.366387,-1.193557,134.184977,-245.014647
BLLEHVN_6_N004,CAISO,NODE,Real Time,CA,San Mateo,37.835175,23169.53109,-23.366387,-1.193557,134.184977,-245.014647
BLLEHVN_6_N006,CAISO,NODE,Real Time,CA,San Mateo,37.835175,23169.53109,-23.366387,-1.193557,134.184977,-245.014647
BLLEHVN_6_N007,CAISO,NODE,Real Time,CA,San Mateo,37.835175,23169.53109,-23.366387,-1.193557,134.184977,-245.014647
BLLEHVN_6_N009,CAISO,NODE,Real Time,CA,San Mateo,37.835175,23169.53109,-23.366387,-1.193557,134.184977,-245.014647
BLM_2_UNITS-APND,CAISO,NODE,Real Time,,,37.045807,21750.10828,-51.53751,0.313586,221.099705,-131.281562
BLME7G_7_B1,CAISO,NODE,Real Time,,,37.044054,21748.67605,-51.537927,0.313586,221.099705,-131.281562
BLME8G_7_B1,CAISO,NODE,Real Time,,,37.044054,21748.67605,-51.537927,0.313586,221.099705,-131.281562
BLMW9G_7_B1,CAISO,NODE,Real Time,,,37.049312,21752.97274,-51.536667,0.313586,221.099705,-131.281562
BLOSS_LNODE07,CAISO,NODE,Real Time,OR,Multnomah,25.547242,20130.17475,-151.776047,-9.27945,247.754815,-956.966935
BLOSS_LNODE96,CAISO,NODE,Real Time,OR,Multnomah,25.547242,20130.17475,-151.776047,-9.27945,247.754815,-956.966935
BLS_LNODEXF2,CAISO,NODE,Real Time,WA,Whatcom,26.419923,20340.53996,-324.246677,-8.480296,624.252232,-956.967035
BLUDIST_LNODEXF1,CAISO,NODE,Real Time,WA,Thurston,26.221545,20123.80632,-322.182405,-8.496458,624.252232,-956.967035
BLUE MT_GNODEIT,CAISO,NODE,Real Time,NV,Humboldt,38.484585,20170.3333,-547.265277,5.576896,1015.853462,-604.212482
BLUELAKE_7_GN001,CAISO,NODE,Real Time,,,37.819939,24656.56529,-21.314102,-1.608151,954.520757,-227.35593
BLUELKE_6_N001,CAISO,NODE,Real Time,CA,Humboldt,37.819918,24656.56529,-21.314102,-1.608151,954.520757,-227.35593
BLUESKY_7_N001,CAISO,NODE,Real Time,,,38.594794,21669.29334,-17.586282,1.444434,212.45557,-155.17527
BLUFFDAL_LNODED1,CAISO,NODE,Real Time,UT,Salt Lake,32.451991,21488.44812,-17.624467,-2.414128,616.64794,-954.8383
BLUNDELL_NODE1,CAISO,NODE,Real Time,,,28.520924,18434.63614,-16.399082,-3.143283,617.401535,-954.8383
BLUNDELL_NODE2,CAISO,NODE,Real Time,,,28.520924,18434.63614,-16.399082,-3.143283,617.401535,-954.8383
BLUSTNPP_6_N003,CAISO,NODE,Real Time,CA,Sacramento,36.564808,21624.23825,-26.837692,-0.761926,442.792607,-289.161427
BLY_LNODE53,CAISO,NODE,Real Time,OR,Klamath,26.070423,20113.13635,-152.291107,-8.792992,247.754815,-956.966935
BLYTHE_1_N101,CAISO,NODE,Real Time,CA,Riverside,35.069526,21685.65637,-111.179337,-1.683316,998.913695,-157.90672
BLYTHES1_7_N001,CAISO,NODE,Real Time,,,36.385913,21663.92869,-104.797542,-0.293618,206.752002,-129.790375
BLYTHESC_1_GN001,CAISO,NODE,Real Time,,,34.303613,21683.50752,-638.5688,-2.449586,199.764192,-859.301285
BLYTHESC_1_N005,CAISO,NODE,Real Time,CA,Riverside,34.303613,21683.50752,-638.5688,-2.449586,199.764192,-859.301285
BLYTHESC_1_N007,CAISO,NODE,Real Time,,,34.303613,21683.50752,-638.5688,-2.449586,199.764192,-859.301285
BLYTHESC_1_N008,CAISO,NODE,Real Time,,,34.303613,21683.50752,-638.5688,-2.449586,199.764192,-859.301285
BMT_LNODE10A,CAISO,NODE,Real Time,AZ,Yavapai,37.730347,22259.26214,-329.938345,1.487083,983.078322,-713.013547
BMT_LNODE12A,CAISO,NODE,Real Time,AZ,Yavapai,37.730366,22259.26214,-329.938345,1.487083,983.078322,-713.013547
BMT_LNODER1A,CAISO,NODE,Real Time,AZ,Yavapai,37.66428,22233.50214,-329.025762,1.487155,983.078322,-713.013547
BMT_LNODER2A,CAISO,NODE,Real Time,AZ,Yavapai,37.66428,22233.50214,-329.025762,1.487155,983.078322,-713.013547
BMT_LNODER9A,CAISO,NODE,Real Time,AZ,Yavapai,37.73038,22259.26214,-329.938345,1.487083,983.078322,-713.013547
BNAVSTA_6_N001,CAISO,NODE,Real Time,CA,Monterey,36.320343,22496.68848,-39.74226,-1.785929,132.569187,-257.155012
BNAVSTA_6_N002,CAISO,NODE,Real Time,CA,Monterey,36.320343,22496.68848,-39.74226,-1.785929,132.569187,-257.155012
BNTACRB_6_N001,CAISO,NODE,Real Time,CA,San Joaquin,37.260538,22087.43651,-88.294695,-1.274205,496.93206,-243.1731
BOA_LNODEXF1,CAISO,NODE,Real Time,WA,King,26.25509,20132.30077,-322.32543,-8.488025,624.252232,-956.967035
BOA_LNODEXF2,CAISO,NODE,Real Time,WA,King,26.25509,20132.30077,-322.32543,-8.488025,624.252232,-956.967035
BOA_LNODEXF3,CAISO,NODE,Real Time,WA,King,26.25509,20132.30077,-322.32543,-8.488025,624.252232,-956.967035
BOA_LNODEXF4,CAISO,NODE,Real Time,WA,King,26.25509,20132.30077,-322.32543,-8.488025,624.252232,-956.967035
BOGARD_6_N001,CAISO,NODE,Real Time,CA,Lassen,33.08012,20052.90545,-43.25597,-2.250531,122.348405,-222.941255
BOGUE_1_N001,CAISO,NODE,Real Time,CA,Sutter,36.0221,21088.38839,-180.721495,-0.939591,428.274537,-221.837582
BOGUE_1_N015,CAISO,NODE,Real Time,,,36.0221,21088.38839,-180.721495,-0.939591,428.274537,-221.837582
BOGUE_1_N201,CAISO,NODE,Real Time,CA,Sutter,36.0221,21088.38839,-180.721495,-0.939591,428.274537,-221.837582
BOLINAS_6_N001,CAISO,NODE,Real Time,CA,Marin,37.084495,23038.29436,-39.011297,-1.37801,375.17044,-240.599965
BOLLMAN_1_N003,CAISO,NODE,Real Time,CA,Contra Costa,36.866166,22889.93611,-114.98294,-1.274951,185.916195,-242.807305
BOLTHSE_1_N009,CAISO,NODE,Real Time,CA,Kern,35.871698,21676.20609,-29.838597,-1.632727,311.54138,-295.783445
BON_LNODEXF1,CAISO,NODE,Real Time,WA,Pierce,26.240016,20108.92482,-322.18626,-8.48806,624.252232,-956.967035
BONANZA_LNODE50,CAISO,NODE,Real Time,UT,Uintah,29.223086,19360.96741,-16.709862,-3.301396,617.049857,-954.8383
BONANZA_LNODE69,CAISO,NODE,Real Time,UT,Uintah,29.223086,19360.96741,-16.709862,-3.301396,617.049857,-954.8383
BONANZA_LNODELD,CAISO,NODE,Real Time,UT,Uintah,29.223086,19360.96741,-16.709862,-3.301396,617.049857,-954.8383
BONANZA_LNODESU,CAISO,NODE,Real Time,UT,Uintah,29.223086,19360.96741,-16.709862,-3.301396,617.049857,-954.8383
BONANZA_NODET,CAISO,NODE,Real Time,OR,Klamath,29.151262,19315.81916,-16.686015,-3.301396,617.049857,-954.8383
BONANZAO_LNODE23,CAISO,NODE,Real Time,OR,Klamath,25.461982,19941.00733,-153.401635,-9.344181,247.754815,-956.966935
BONDSTRT_LNODELD,CAISO,NODE,Real Time,OR,Deschutes,25.699194,20329.90335,-152.4495,-9.311655,247.754815,-956.966935
BONITA_6_N001,CAISO,NODE,Real Time,CA,Madera,39.725872,22186.8163,-90.733852,0.49688,1650.526965,-269.295375
BONNIEN_7_N001,CAISO,NODE,Real Time,CA,Placer,34.626936,19701.86436,-3289.16868,-1.835646,580.233717,-3352.03085
BONNIEN_7_N002,CAISO,NODE,Real Time,CA,Placer,34.626936,19701.86436,-3289.16868,-1.835646,580.233717,-3352.03085
BOP_LNODEXF1,CAISO,NODE,Real Time,WA,Pierce,26.404166,20183.32931,-324.57047,-8.491535,624.252232,-956.967035
BOP_LNODEXF2,CAISO,NODE,Real Time,WA,Pierce,26.404166,20183.32931,-324.57047,-8.491535,624.252232,-956.967035
BOP_LNODEXF3,CAISO,NODE,Real Time,WA,Pierce,26.404166,20183.32931,-324.57047,-8.491535,624.252232,-956.967035
BOR_LNODE1,CAISO,NODE,Real Time,WA,King,26.312127,20179.04766,-322.02489,-8.486972,624.252232,-956.967035
BOR_LNODE2,CAISO,NODE,Real Time,WA,King,26.312127,20179.04766,-322.02489,-8.486972,624.252232,-956.967035
BORDEN_2_N007,CAISO,NODE,Real Time,CA,Madera,39.404245,21971.88517,-91.807937,0.707964,1612.75515,-269.295375
BORDEN_2_N008,CAISO,NODE,Real Time,CA,Madera,39.404245,21971.88517,-91.807937,0.707964,1612.75515,-269.295375
BORDEN_2_N009,CAISO,NODE,Real Time,CA,Madera,47.12666,1020.37767,3.851617,-1.012698,10.55555,-26.48787
BORDER_6_B1,CAISO,NODE,Real Time,,,42.353185,22719.50185,-166.680392,4.27417,390.374125,-188.072052
BORDER_6_N001,CAISO,NODE,Real Time,CA,San Diego,42.353185,22719.50185,-166.680392,4.27417,390.374125,-188.072052
BORDER_6_N008,CAISO,NODE,Real Time,CA,San Diego,42.356541,22719.50185,-166.680392,4.275199,390.374125,-188.072052
BORDER_6_N013,CAISO,NODE,Real Time,,,42.356541,22719.50185,-166.680392,4.275199,390.374125,-188.072052
BORONDA_6_N001,CAISO,NODE,Real Time,CA,Monterey,36.118371,22344.09745,-39.742417,-1.790689,132.569187,-257.155012
BORREGO_6_N009,CAISO,NODE,Real Time,CA,San Diego,43.390173,23867.59019,-276.189435,3.959812,394.99465,-308.90624
BOSWELL_6_N001,CAISO,NODE,Real Time,CA,Kings,39.022796,21807.09637,-150.035925,0.3957,1621.17241,-274.813722
BOTTLERK_7_N001,CAISO,NODE,Real Time,,,36.231251,22170.0253,-27.414892,-1.225841,714.396482,-239.496297
BOULEVRD_1_N003,CAISO,NODE,Real Time,,,37.886672,21877.01749,-202.092975,1.078141,237.299707,-211.009897
BOULEVRD_6_N005,CAISO,NODE,Real Time,,,37.024567,21877.01749,-298.029367,0.235251,237.299707,-353.029415
BOW_LNODEXF2,CAISO,NODE,Real Time,WA,King,26.273679,20151.425,-322.047107,-8.487395,624.252232,-956.967035
BOW_LNODEXF3,CAISO,NODE,Real Time,WA,King,26.273679,20151.425,-322.047107,-8.487395,624.252232,-956.967035
BOW_LNODEXF4,CAISO,NODE,Real Time,WA,King,26.273679,20151.425,-322.047107,-8.487395,624.252232,-956.967035
BOWLES_6_N001,CAISO,NODE,Real Time,CA,Fresno,36.909036,22197.69805,-334.140527,-2.069643,288.085047,-393.195322
BOWMAN_7_B1,CAISO,NODE,Real Time,,,34.539464,19729.94646,-3118.59111,-1.791102,713.091332,-3181.177285
BOWMAN_7_N002,CAISO,NODE,Real Time,,,34.539464,19729.94646,-3118.59111,-1.791102,713.091332,-3181.177285
BOWMAN_LNODE53,CAISO,NODE,Real Time,WA,Walla Walla,25.303059,19828.42876,-148.784272,-9.255614,247.754815,-956.966935
BOWMAN_LNODE96,CAISO,NODE,Real Time,WA,Walla Walla,25.303059,19828.42876,-148.784272,-9.255614,247.754815,-956.966935
BOWMNTAP_6_B1,CAISO,NODE,Real Time,,,34.712944,19929.86718,-3118.209082,-1.791102,713.091332,-3181.177285
BOXCANYN_GNODE1,CAISO,NODE,Real Time,,,27.25505,21473.11637,-159.907492,-9.108274,247.754815,-956.966935
BP21Z_6_N001,CAISO,NODE,Real Time,,,35.207361,21227.02206,-35.415712,-1.442124,311.54138,-295.783445
BPFFD_1_N001,CAISO,NODE,Real Time,,,35.207305,21227.02206,-35.415712,-1.442124,311.54138,-295.783445
BQ_GNODEBDG,CAISO,NODE,Real Time,AZ,Maricopa,36.321823,21782.42922,-309.66654,1.297495,983.129545,-713.013547
BR_LNODE10A,CAISO,NODE,Real Time,AZ,Coconino,36.866319,21721.84114,-324.061075,1.425313,982.66327,-713.013547
BR_LNODE12A,CAISO,NODE,Real Time,AZ,Coconino,36.742192,21721.84114,-324.061075,1.347251,982.66327,-713.013547
BRDGVLLE_1_B1,CAISO,NODE,Real Time,CA,Humboldt,36.743486,23631.32846,-21.842505,-1.58555,960.468575,-227.35593
BRDGVLLE_6_B1,CAISO,NODE,Real Time,,,36.781366,23650.66707,-21.868097,-1.545429,927.087372,-227.35593
BRDGVLT_7_N001,CAISO,NODE,Real Time,CA,Humboldt,36.440359,23313.29942,-22.032617,-1.545429,927.087372,-227.35593
BRDGVLT_7_N002,CAISO,NODE,Real Time,CA,Humboldt,36.440359,23313.29942,-22.032617,-1.545429,927.087372,-227.35593
BRDGVLT_7_N003,CAISO,NODE,Real Time,,,36.440359,23313.29942,-22.032617,-1.545429,927.087372,-227.35593
BRDSLDNG_2_N044,CAISO,NODE,Real Time,,,34.528096,22064.55436,-369.854605,-2.576157,149.472997,-394.54973
BRDWAY_7_N004,CAISO,NODE,Real Time,,,41.940778,21658.16181,-19.984235,4.344888,519.670357,-148.031955
BRDWAYB3_7_B1,CAISO,NODE,Real Time,CA,Los Angeles,41.940778,21658.16181,-19.984235,4.344888,519.670357,-148.031955
BRE_LNODEXF1,CAISO,NODE,Real Time,WA,Kitsap,26.313531,20153.5569,-323.246437,-8.498015,624.252232,-956.967035
BRE_LNODEXF2,CAISO,NODE,Real Time,WA,Kitsap,26.313531,20153.5569,-323.246437,-8.498015,624.252232,-956.967035
BREEZE_6_N001,CAISO,NODE,Real Time,,,37.861918,20977.65419,-16.438087,1.430342,214.691492,-155.42527
BREEZE_6_N002,CAISO,NODE,Real Time,,,37.861918,20977.65419,-16.438087,1.430342,214.691492,-155.42527
BREGGEN_7_N001,CAISO,NODE,Real Time,,,43.389941,23867.59019,-276.190792,3.959812,394.99465,-308.90624
BREGGEN_7_N002,CAISO,NODE,Real Time,,,43.389941,23867.59019,-276.190792,3.959812,394.99465,-308.90624
BREGGEN_7_N006,CAISO,NODE,Real Time,,,43.389941,23867.59019,-276.190792,3.959812,394.99465,-308.90624
BRENTWOD_2_N001,CAISO,NODE,Real Time,CA,Contra Costa,36.299509,22146.1806,-24.099842,-1.106923,162.670205,-242.434077
BRENTWOD_2_N006,CAISO,NODE,Real Time,CA,Contra Costa,36.299509,22146.1806,-24.099842,-1.106923,162.670205,-242.434077
BRENTWOD_2_N011,CAISO,NODE,Real Time,CA,Contra Costa,36.299509,22146.1806,-24.099842,-1.106923,162.670205,-242.434077
BRG_LNODEXF1,CAISO,NODE,Real Time,WA,King,26.573808,20349.04717,-324.104682,-8.486053,624.252232,-956.967035
BRI_LNODEXF1,CAISO,NODE,Real Time,WA,Whatcom,26.352332,20278.91352,-323.731582,-8.480269,624.252232,-956.967035
BRIDGE_LNODEF1,CAISO,NODE,Real Time,NV,Lyon,39.313973,20116.90715,-784.839022,5.569619,1015.853462,-843.285052
BRIDGE_LNODEF2,CAISO,NODE,Real Time,NV,Lyon,39.313973,20116.90715,-784.839022,5.569619,1015.853462,-843.285052
BRIGHAMC_LNODED1,CAISO,NODE,Real Time,UT,Box Elder,28.773197,132.987385,-17.2971,-14.318753,112.641207,-954.8383
BRIGHAMC_LNODED2,CAISO,NODE,Real Time,UT,Box Elder,28.773197,132.987385,-17.2971,-14.318753,112.641207,-954.8383
BRIGHAMC_LNODED3,CAISO,NODE,Real Time,UT,Box Elder,28.773197,132.987385,-17.2971,-14.318753,112.641207,-954.8383
BRIGHTON_LNODED1,CAISO,NODE,Real Time,UT,Salt Lake,31.490804,20203.72942,-18.550145,-3.373536,616.64794,-954.8383
BRIGHTON_LNODED2,CAISO,NODE,Real Time,UT,Salt Lake,31.490804,20203.72942,-18.550145,-3.373536,616.64794,-954.8383
BRIGTANO_6_N001,CAISO,NODE,Real Time,,,37.134068,22939.39353,-39.741652,-1.746988,341.16372,-257.155012
BRINECON_LNODE-1,CAISO,NODE,Real Time,NV,Clark,41.946237,21703.29147,-326.202675,6.67722,1015.853462,-343.451197
BRIONES_6_N001,CAISO,NODE,Real Time,,,34.850359,22378.22597,-486.406397,-3.058814,153.08107,-511.91579
BRITTN_1_N001,CAISO,NODE,Real Time,CA,Santa Clara,36.991187,22434.30784,-35.847205,-1.509979,114.42437,-247.221985
BRITTN_1_N005,CAISO,NODE,Real Time,CA,Santa Clara,37.532313,23126.17967,-23.391,-1.161279,132.16346,-247.221985
BRITTN_1_N006,CAISO,NODE,Real Time,CA,Santa Clara,36.991187,22434.30784,-35.847205,-1.509979,114.42437,-247.221985
BRKRSLG_1_N005,CAISO,NODE,Real Time,CA,Sacramento,37.315276,21703.13766,-184.449055,-0.823914,723.684385,-228.459602
BRL_GNODEGEN3,CAISO,NODE,Real Time,WA,Skagit,25.808742,19930.41935,-320.462975,-8.481691,624.252232,-956.967035
BRL_GNODEGEN4,CAISO,NODE,Real Time,WA,Skagit,25.906964,19970.79428,-321.174355,-8.481691,624.252232,-956.967035
BRNYFRST_7_B1,CAISO,NODE,Real Time,CA,Shasta,33.419588,20388.07706,-29.350522,-2.272006,120.79389,-224.044922
BRO_LNODEXF1,CAISO,NODE,Real Time,WA,Island,27.087682,20710.29116,-330.371142,-8.481749,624.252232,-956.967035
BROCKWAY_LNODE01,CAISO,NODE,Real Time,CA,Placer,43.270646,20734.28524,-1743.590727,6.079094,1373.086522,-1802.056147
BROCKWAY_LNODE02,CAISO,NODE,Real Time,CA,Placer,43.223315,20734.28524,-1743.590727,6.07853,1373.086522,-1802.056147
BROCKWAY_LNODE51,CAISO,NODE,Real Time,CA,Placer,43.258646,20734.28524,-1743.590727,6.07853,1373.086522,-1802.056147
BROCKWAY_LNODE52,CAISO,NODE,Real Time,CA,Placer,43.269941,20734.28524,-1743.590727,6.07853,1373.086522,-1802.056147
BRODIE_2_WIND-APND,CAISO,NODE,Real Time,,,37.928896,21111.35588,-16.63722,1.429666,214.990755,-155.42527
BROKAW_6_N001,CAISO,NODE,Real Time,,,38.138342,23272.28291,-23.83372,-0.743949,281.459157,-246.118312
BROKAW_6_N002,CAISO,NODE,Real Time,,,38.138342,23272.28291,-23.83372,-0.743949,281.459157,-246.118312
BROOKGEN_7_N002,CAISO,NODE,Real Time,,,37.929166,21106.58478,-16.641727,1.429666,214.990755,-155.42527
BROOKGEN_7_N003,CAISO,NODE,Real Time,,,37.929166,21106.58478,-16.641727,1.429666,214.990755,-155.42527
BROOKHUR_LNODE76,CAISO,NODE,Real Time,OR,Jackson,25.447731,20136.53433,-151.036812,-9.334412,247.754815,-956.966935
BROOKHUR_LNODE78,CAISO,NODE,Real Time,OR,Jackson,25.447731,20136.53433,-151.036812,-9.334412,247.754815,-956.966935
BROOKLAW_LNODE,CAISO,NODE,Real Time,,,30.361712,19603.21615,-16.555435,-3.143283,617.401535,-954.8383
BROWNSVI_LNODE18,CAISO,NODE,Real Time,OR,Linn,25.976452,20034.5442,-150.762022,-8.910293,247.754815,-956.966935
BRRNDAA_6_N001,CAISO,NODE,Real Time,CA,Kern,36.565872,21624.23825,-26.837692,-0.761926,442.792607,-289.161427
BRRNDAC_6_N001,CAISO,NODE,Real Time,CA,Kern,36.626632,21673.66069,-26.33291,-0.761926,442.792607,-289.161427
BRS_LNODEXF1,CAISO,NODE,Real Time,WA,Skagit,25.948417,19979.29198,-321.28356,-8.481691,624.252232,-956.967035
BRT_LNODEXF1,CAISO,NODE,Real Time,WA,King,26.304929,20174.79767,-321.98719,-8.486992,624.252232,-956.967035
BRT_LNODEXF2,CAISO,NODE,Real Time,WA,King,26.304929,20174.79767,-321.98719,-8.486992,624.252232,-956.967035
BRU_GNODEGEN1,CAISO,NODE,Real Time,WA,Whatcom,25.531953,19664.78876,-321.28356,-8.481691,624.252232,-956.967035
BRU_GNODEGEN2,CAISO,NODE,Real Time,WA,Whatcom,25.531953,19664.78876,-321.28356,-8.481691,624.252232,-956.967035
BRU_LNODE1,CAISO,NODE,Real Time,WA,Whatcom,26.237227,19664.78876,-321.28356,-8.084412,624.252232,-956.967035
BRUNSWCK_1_N003,CAISO,NODE,Real Time,CA,Nevada,36.130093,20709.46385,-2014.72492,-1.201364,394.593502,-2080.757482
BRUNSWCK_1_N008,CAISO,NODE,Real Time,CA,Nevada,36.130093,20709.46385,-2014.72492,-1.201364,394.593502,-2080.757482
BRUNSWCK_1_N101,CAISO,NODE,Real Time,CA,Nevada,35.333237,20522.416,-5969.849212,-1.769029,1054.65016,-6034.860645
BRUNSWCK_GNODEIT,CAISO,NODE,Real Time,NV,Carson City,40.35662,20666.63354,-840.706092,5.50346,1015.853462,-900.664112
BRUNSWCK_LNODE16,CAISO,NODE,Real Time,NV,Carson City,40.35662,20666.63354,-840.706092,5.50346,1015.853462,-900.664112
BRUNSWCK_LNODE91,CAISO,NODE,Real Time,NV,Carson City,40.103516,19697.83586,-852.352895,5.525942,1015.853462,-912.1536
BRUNSWCK_LNODE92,CAISO,NODE,Real Time,NV,Carson City,40.103516,19697.83586,-852.352895,5.525942,1015.853462,-912.1536
BRUNSWCK_LNODE93,CAISO,NODE,Real Time,NV,Carson City,40.103516,19697.83586,-852.352895,5.525942,1015.853462,-912.1536
BRW_LNODEXF1,CAISO,NODE,Real Time,WA,Skagit,26.602923,20376.6683,-326.086855,-8.481749,624.252232,-956.967035
BRWNSVY_6_N001,CAISO,NODE,Real Time,CA,Yuba,35.254994,20102.24118,-184.1958,-1.250976,246.21291,-228.086375
BRYAN_LNODED1,CAISO,NODE,Real Time,WY,Natrona,24.949458,19310.40607,-132.211785,-7.209112,616.195782,-954.8383
BRYANT_LNODE29,CAISO,NODE,Real Time,OR,Klamath,25.680624,20310.77585,-153.177145,-9.343507,247.754815,-956.966935
BRYANT_LNODE43,CAISO,NODE,Real Time,OR,Klamath,25.68384,20319.27584,-153.23134,-9.343507,247.754815,-956.966935
BRYPTLM_6_N001,CAISO,NODE,Real Time,,,34.887367,21190.75904,-34.702755,-1.657031,311.54138,-295.783445
BSCLPLD_6_N001,CAISO,NODE,Real Time,,,34.840517,21575.69942,-150.063097,-2.008587,311.54138,-295.783445
BSPHYD26_7_N001,CAISO,NODE,Real Time,CA,Inyo,30.723349,17920.4875,-203.412985,-0.006174,166.654102,-222.4161
BSPHYD34_1_N001,CAISO,NODE,Real Time,CA,Inyo,30.512972,17645.90221,-153.227205,0.309793,193.142175,-172.387652
BTN_LNODEXF1,CAISO,NODE,Real Time,WA,Skagit,26.344131,20202.41861,-323.382745,-8.48173,624.252232,-956.967035
BTR_LNODEXF1,CAISO,NODE,Real Time,WA,King,26.461038,20276.7973,-322.957497,-8.48623,624.252232,-956.967035
BTR_LNODEXF2,CAISO,NODE,Real Time,WA,King,26.461038,20276.7973,-322.957497,-8.48623,624.252232,-956.967035
BU_LNODE10A,CAISO,NODE,Real Time,AZ,Maricopa,36.344383,21498.53646,-322.928385,1.316684,983.005532,-713.013547
BU_LNODE12A,CAISO,NODE,Real Time,AZ,Maricopa,36.344383,21498.53646,-322.928385,1.316684,983.005532,-713.013547
BU_LNODE14A,CAISO,NODE,Real Time,AZ,Maricopa,36.344383,21498.53646,-322.928385,1.316684,983.005532,-713.013547
BU_LNODE17A,CAISO,NODE,Real Time,AZ,Maricopa,36.362041,21522.17222,-323.103137,1.316684,983.005532,-713.013547
BU_LNODE18A,CAISO,NODE,Real Time,AZ,Maricopa,36.362041,21522.17222,-323.103137,1.316684,983.005532,-713.013547
BU_LNODE21A,CAISO,NODE,Real Time,AZ,Maricopa,40.963681,1016.285625,-204.567167,5.744075,983.005532,-246.965832
BU_LNODE22A,CAISO,NODE,Real Time,AZ,Maricopa,36.362041,21522.17222,-323.103137,1.316684,983.005532,-713.013547
BU_LNODE28A,CAISO,NODE,Real Time,AZ,Maricopa,36.472313,21605.92644,-323.662345,1.316684,983.005532,-713.013547
BU_LNODE29A,CAISO,NODE,Real Time,AZ,Maricopa,36.472313,21605.92644,-323.662345,1.316684,983.005532,-713.013547
BU_LNODE30A,CAISO,NODE,Real Time,AZ,Maricopa,36.472313,21605.92644,-323.662345,1.316684,983.005532,-713.013547
BU_LNODE33A,CAISO,NODE,Real Time,AZ,Maricopa,36.350304,21504.95687,-323.029362,1.316684,983.005532,-713.013547
BU_LNODE34A,CAISO,NODE,Real Time,AZ,Maricopa,36.350308,21504.95687,-323.029362,1.316684,983.005532,-713.013547
BU_LNODE36A,CAISO,NODE,Real Time,AZ,Maricopa,36.350308,21504.95687,-323.029362,1.316684,983.005532,-713.013547
BU_LNODE37A,CAISO,NODE,Real Time,AZ,Maricopa,36.350308,21504.95687,-323.029362,1.316684,983.005532,-713.013547
BU_LNODER9A,CAISO,NODE,Real Time,AZ,Maricopa,36.344383,21498.53646,-322.928385,1.316684,983.005532,-713.013547
BUC_LNODEXF1,CAISO,NODE,Real Time,WA,Pierce,28.004236,21411.58567,-339.262382,-8.491994,624.252232,-956.967035
BUC_LNODEXF2,CAISO,NODE,Real Time,WA,Pierce,28.004236,21411.58567,-339.262382,-8.491994,624.252232,-956.967035
BUCHANAN_LNODE37,CAISO,NODE,Real Time,OR,Benton,25.99661,20429.79553,-153.780847,-9.294298,247.754815,-956.966935
BUCHANAN_LNODE68,CAISO,NODE,Real Time,OR,Benton,25.99661,20429.79553,-153.780847,-9.294298,247.754815,-956.966935
BUCKAROO_LNODE61,CAISO,NODE,Real Time,OR,Umatilla,24.201933,19877.30223,-150.402092,-10.387292,247.754815,-956.966935
BUCKAROO_LNODE70,CAISO,NODE,Real Time,OR,Umatilla,24.201933,19877.30223,-150.402092,-10.387292,247.754815,-956.966935
BUCKBL_2_PL1X3-APND,CAISO,NODE,Real Time,,,32.381321,19769.45547,-272.855565,-1.894612,228.72705,-314.292957
BUCKCK_7_PL1X2-APND,CAISO,NODE,Real Time,,,34.596356,19513.43345,-193.29892,-1.260187,291.540397,-229.563272
BUCKEYE_LNODE75,CAISO,NODE,Real Time,NV,Douglas,40.328566,20469.17065,-828.810865,5.546494,1015.853462,-889.04312
BUCKEYE_LNODE76,CAISO,NODE,Real Time,NV,Douglas,40.328566,20469.17065,-828.810865,5.546494,1015.853462,-889.04312
BUCKEYE_LNODE77,CAISO,NODE,Real Time,NV,Douglas,40.328566,20469.17065,-828.810865,5.546494,1015.853462,-889.04312
BUCKEYE_LNODE78,CAISO,NODE,Real Time,NV,Douglas,40.328566,20469.17065,-828.810865,5.546494,1015.853462,-889.04312
